Query ID	Monarch geneid	Evalue	Identity	Length	RNAseq depth	RefSeq Annotation	UniRef Annotation
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS210832	3e-21	30.00%	600	1023	GE17651 [Drosophila yakuba]	Neutral lipase (Fragment) n=1 Tax=Heliothis virescens RepID=D2SNY8_HELVI
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS205180	2e-20	28.94%	67	978	PREDICTED: similar to lipase [Tribolium castaneum]	Pancreatic lipase-related protein n=2 Tax=Mizuhopecten yessoensis RepID=B1A9T4_MIZYE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS205787	3e-20	28.90%	37	963	vitellogenin [Culex quinquefasciatus]	Vitellogenin, putative n=5 Tax=Culicidae RepID=Q173Z0_AEDAE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS212629	7e-20	32.02%	32	960	AGAP009104-PA [Anopheles gambiae str. PEST]	Vitellogenin, putative n=5 Tax=Culicidae RepID=Q173Z0_AEDAE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS210176	1e-19	27.82%	289	909	vitellogenin, putative [Aedes aegypti]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WG64_TRICA
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS213395	1e-19	28.22%	83	1233	PREDICTED: similar to lipase [Tribolium castaneum]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6WBV6_TRICA
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS212599	2e-19	33.65%	19	1122	lipase [Aedes aegypti]	Lipase n=9 Tax=Endopterygota RepID=Q173Z4_AEDAE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201990	6e-19	31.28%	530	768	vitellogenin [Culex quinquefasciatus]	GJ16163 n=4 Tax=Drosophila RepID=B4LS98_DROVI
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS203157	6e-18	31.28%	6	816	PREDICTED: similar to lipase [Nasonia vitripennis]	Lipase member I n=32 Tax=Theria RepID=LIPI_HUMAN
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS212972	7e-18	24.26%	33	1113	PREDICTED: similar to lipase [Nasonia vitripennis]	UPI000224713A related cluster n=1 Tax=unknown RepID=UPI000224713A
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS210841	5e-17	27.46%	426	1119	AGAP009101-PA [Anopheles gambiae str. PEST]	Neutral lipase (Fragment) n=1 Tax=Heliothis virescens RepID=D2SNY6_HELVI
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS212628	6e-17	33.15%	0	720	AGAP009104-PA [Anopheles gambiae str. PEST]	Vitellogenin, putative n=5 Tax=Culicidae RepID=Q173Z0_AEDAE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS212603	2e-15	31.58%	67	1041	AGAP009104-PA [Anopheles gambiae str. PEST]	GJ16163 n=4 Tax=Drosophila RepID=B4LS98_DROVI
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201981	2e-07	32.17%	5	456	Ves G 1 allergen precursor, putative [Pediculus humanus corporis]	UPI00020621AA related cluster n=2 Tax=unknown RepID=UPI00020621AA
XP_0325148482LOC116768268organismDanausplexippusGeneID116768268	DPOGS202144	1e-46	98.88%	16	327		
XP_0613791631LOC116771115organismDanausplexippusGeneID116771115	DPOGS209523	0.0	91.26%	1134	1500	GL11560 [Drosophila persimilis]	Inositol-3-phosphate synthase n=10 Tax=Eukaryota RepID=INO1_DROME
XP_0613791631LOC116771115organismDanausplexippusGeneID116771115	DPOGS208422	3e-19	91.49%	172	204	GH20732 [Drosophila grimshawi]	Inositol-3-phosphate synthase n=10 Tax=Eukaryota RepID=INO1_DROME
XP_0325187741LOC116771143organismDanausplexippusGeneID116771143	DPOGS209485	0.0	100.00%	905	1296	GF15068 [Drosophila ananassae]	UPI0002060A58 related cluster n=1 Tax=unknown RepID=UPI0002060A58
XP_0325190282LOC116771314organismDanausplexippusGeneID116771314	DPOGS209516	0.0	99.56%	47	2109	sensitized chromosome inheritance modifier 19 [Culex quinquefasciatus]	Sensitized chromosome inheritance modifier 19 n=4 Tax=Culicidae RepID=B0XLH7_CULQU
XP_0325190282LOC116771314organismDanausplexippusGeneID116771314	DPOGS209518	0.0	99.45%	0	1101	GH11446 [Drosophila grimshawi]	Sensitized chromosome inheritance modifier 19 n=4 Tax=Culicidae RepID=B0XLH7_CULQU
XP_0325190282LOC116771314organismDanausplexippusGeneID116771314	DPOGS209517	3e-93	90.00%	0	636	sensitized chromosome inheritance modifier 19 [Culex quinquefasciatus]	Sensitized chromosome inheritance modifier 19 n=4 Tax=Culicidae RepID=B0XLH7_CULQU
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS209519	0.0	100.00%	2627	1305	PREDICTED: similar to Rpt1 CG1341-PA [Tribolium castaneum]	26S proteasome regulatory complex subunit p48B n=32 Tax=Bilateria RepID=Q7KMQ0_DROME
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS216160	4e-91	56.31%	1516	1194	26S protease regulatory subunit [Aedes aegypti]	26S protease regulatory subunit 8 n=62 Tax=root RepID=PRS8_DROME
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS201696	9e-84	50.49%	2090	1170	26S proteasome regulatory ATPase subunit 10B [Bombyx mori]	26S protease regulatory subunit 10B n=382 Tax=root RepID=PRS10_HUMAN
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS202257	1e-78	46.42%	1476	1005	26S protease regulatory subunit [Aedes aegypti]	26S protease regulatory subunit 4 n=395 Tax=root RepID=PRS4_HUMAN
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS204033	2e-76	50.86%	1674	1287	26S protease regulatory subunit 6A [Culex quinquefasciatus]	26S protease regulatory subunit 6A n=378 Tax=root RepID=PRS6A_HUMAN
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS206622	2e-74	51.88%	2252	1248	26S protease regulatory subunit 6B [Bombyx mori]	26S protease regulatory subunit 6B n=364 Tax=root RepID=PRS6B_HUMAN
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS214371	4e-51	35.74%	4586	2418	transitional endoplasmic reticulum ATPase TER94 [Bombyx mori]	Transitional endoplasmic reticulum ATPase TER94 n=8 Tax=Endopterygota RepID=G6CWA0_DANPL
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS202778	2e-47	45.22%	290	1320	PREDICTED: similar to spermatogenesis associated factor SPAF [Apis mellifera]	UPI00021A8286 related cluster n=3 Tax=unknown RepID=UPI00021A8286
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS202256	3e-45	35.99%	853	1287	AGAP003215-PA [Anopheles gambiae str. PEST]	26S protease regulatory subunit 4 n=395 Tax=root RepID=PRS4_HUMAN
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS212039	1e-44	42.24%	668	1434	PREDICTED: similar to AGAP006949-PA [Tribolium castaneum]	AFG3-like protein 2 n=104 Tax=Eukaryota RepID=AFG32_HUMAN
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS214561	5e-41	39.85%	1331	2262	PREDICTED: similar to GA17483-PA [Tribolium castaneum]	MIP17311p n=16 Tax=Endopterygota RepID=F3YDF1_DROME
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS208369	2e-40	38.24%	618	2358	PREDICTED: similar to paraplegin [Tribolium castaneum]	EG:100G10.7 protein n=18 Tax=Eumetazoa RepID=O76867_DROME
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS209720	2e-36	40.43%	314	3810	PREDICTED: similar to rCG61344 [Nasonia vitripennis]	ATPase family AAA domain-containing protein 2B n=1 Tax=Harpegnathos saltator RepID=E2B2M3_HARSA
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS207341	2e-36	35.74%	1872	1593	Katanin p60 ATPase-containing subunit, putative [Pediculus humanus corporis]	Katanin p60 ATPase-containing subunit A-like 1 n=15 Tax=Metazoa RepID=F4WF41_ACREC
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS212433	8e-33	36.80%	109	1680	PREDICTED: similar to aaa atpase [Tribolium castaneum]	Fidgetin-like protein 1 n=4 Tax=Euteleostomi RepID=FIGL1_MOUSE
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS211029	1e-31	36.97%	642	1323	vacuolar protein sorting 4 [Bombyx mori]	Vacuolar protein sorting-associated protein 4 n=31 Tax=Eukaryota RepID=VPS4_DICDI
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS214624	2e-30	32.97%	364	1749	PREDICTED: similar to spastin CG5977-PA, isoform A [Apis mellifera]	UPI00020643C5 related cluster n=3 Tax=unknown RepID=UPI00020643C5
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS210896	4e-30	31.95%	113	2913	PREDICTED: similar to lethal (3) 70Da CG6760-PA [Apis mellifera]	Putative uncharacterized protein n=3 Tax=Endopterygota RepID=D6WNC9_TRICA
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS202252	6e-30	32.91%	179	2496	GI18774 [Drosophila mojavensis]	CG11919, isoform A n=9 Tax=Sophophora RepID=Q9V5R2_DROME
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS203261	4e-29	35.25%	596	2241	PREDICTED: similar to Vesicular-fusion protein Nsf1 (N-ethylmaleimide-sensitive fusion protein 1) (NEM-sensitive fusion protein 1) (dNsf-1) (Protein comatose) isoform 2 [Apis mellifera]	Vesicle-fusing ATPase 1 n=17 Tax=Opisthokonta RepID=NSF1_DROME
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS201774	6e-29	34.33%	440	1329	peroxisome assembly factor-2 (peroxisomal-type atpase 1) [Aedes aegypti]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6WIP4_TRICA
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS209833	1e-27	35.00%	138	1614	aaa atpase [Aedes aegypti]	AAA family ATPase n=5 Tax=Neoptera RepID=B0W341_CULQU
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS201010	2e-27	31.40%	469	1077	PREDICTED: similar to no mitochondrial derivative CG5395-PA [Tribolium castaneum]	UPI00022C8E32 related cluster n=5 Tax=unknown RepID=UPI00022C8E32
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS201069	6e-18	36.77%	17	1284	Katanin p60 ATPase-containing subunit, putative [Pediculus humanus corporis]	Katanin p60 ATPase-containing subunit, putative n=1 Tax=Pediculus humanus corporis RepID=E0VIW5_PEDHC
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS201070	2e-13	26.67%	34	660	PREDICTED: hypothetical protein [Strongylocentrotus purpuratus]	Katanin p60 ATPase-containing subunit A-like 2 n=5 Tax=Euteleostomi RepID=KATL2_XENLA
XP_0325190301LOC116771316organismDanausplexippusGeneID116771316	DPOGS200891	3e-10	28.85%	493	1875	PREDICTED: similar to ATPase family AAA domain-containing protein 3 [Tribolium castaneum]	GL22252 n=2 Tax=Drosophila RepID=B4GFN9_DROPE
XP_0325190202LOC116771308organismDanausplexippusGeneID116771308	DPOGS209486	0.0	99.75%	36	2433	PREDICTED: similar to WD repeat domain 67 [Tribolium castaneum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WSD6_TRICA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS209483	0.0	99.73%	268	1236	atypical protein kinase C [Bombyx mori]	UPI0002246440 related cluster n=1 Tax=unknown RepID=UPI0002246440
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS212831	1e-103	55.22%	786	2259	GI24186 [Drosophila mojavensis]	Putative uncharacterized protein n=8 Tax=Coelomata RepID=Q8MXB6_LIMPO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS204670	1e-101	100.00%	44	612		
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS206317	2e-95	49.40%	377	1929	conventional protein kinase C [Bombyx mori]	Protein kinase C n=8 Tax=Eumetazoa RepID=Q17M58_AEDAE
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS207594	2e-89	46.18%	731	1959	PREDICTED: similar to Putative protein kinase C delta type homolog [Tribolium castaneum]	Putative protein kinase C delta type homolog n=15 Tax=Neoptera RepID=KPC4_DROME
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS203565	2e-85	44.97%	2233	1512	PREDICTED: similar to rac serine/threonine kinase [Tribolium castaneum]	RAC serine/threonine-protein kinase n=24 Tax=Bilateria RepID=AKT1_DROME
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205916	1e-70	41.26%	553	3120	conserved hypothetical protein [Pediculus humanus corporis]	Putative uncharacterized protein n=1 Tax=Pediculus humanus corporis RepID=E0VZR9_PEDHC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS203202	2e-68	40.64%	154	2304	PREDICTED: similar to AGAP003040-PA [Tribolium castaneum]	Ribosomal protein S6 kinase alpha-3 n=192 Tax=Bilateria RepID=KS6A3_HUMAN
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205511	2e-61	38.99%	1473	3042	PREDICTED: similar to ribosomal protein S6 kinase, 90kDa, polypeptide 5 isoform a [Apis mellifera]	UPI000224668E related cluster n=3 Tax=unknown RepID=UPI000224668E
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS213835	9e-61	40.40%	1502	1062	cAMP-dependent protein kinase C1 [Bombyx mori]	cAMP-dependent protein kinase catalytic subunit n=28 Tax=Eukaryota RepID=KAPC_DROME
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS207641	8e-60	36.54%	12	1122	cAMP-dependent protein kinase catalytic subunit, putative [Pediculus humanus corporis]	cAMP-dependent protein kinase catalytic subunit alpha n=226 Tax=Bilateria RepID=KAPCA_HUMAN
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS211930	8e-56	35.05%	35	2982	PREDICTED: similar to conserved hypothetical protein [Tribolium castaneum]	TWiK family of potassium channels protein 7 n=2 Tax=Formicidae RepID=E2B1X3_CAMFO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS214228	5e-52	36.79%	245	1089	PREDICTED: similar to camp-dependent protein kinase catalytic subunit [Tribolium castaneum]	Protein kinase DC2 n=9 Tax=melanogaster group RepID=KDC2_DROME
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS201287	1e-49	36.93%	331	4029	PREDICTED: similar to rho-associated protein kinase 1 [Tribolium castaneum]	Rock1 n=7 Tax=Endopterygota RepID=E3VQ36_BOMMO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS208453	2e-49	33.44%	783	3186	protein kinase, cGMP-dependent, type I [Bombyx mori]	PKG-Ib n=3 Tax=Obtectomera RepID=G6DPS9_DANPL
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205085	3e-48	33.52%	64	2220	AGAP009798-PA [Anopheles gambiae str. PEST]	Cgmp-dependent protein kinase n=4 Tax=Endopterygota RepID=Q16JU3_AEDAE
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS214497	1e-46	33.23%	384	6282	PREDICTED: similar to MAST205 [Tribolium castaneum]	Putative uncharacterized protein n=2 Tax=Eukaryota RepID=D6W852_TRICA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS203337	6e-45	33.85%	596	2682	PREDICTED: similar to serine/threonine-protein kinase 38 (ndr2 protein kinase) [Tribolium castaneum]	Serine/threonine-protein kinase 38 n=95 Tax=Opisthokonta RepID=STK38_HUMAN
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS211896	1e-44	34.98%	8	948	cAMP-dependent protein kinase catalytic subunit, putative [Pediculus humanus corporis]	cAMP-dependent protein kinase catalytic subunit alpha n=226 Tax=Bilateria RepID=KAPCA_HUMAN
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS210718	2e-43	32.00%	823	3054	PREDICTED: similar to warts CG12072-PA [Apis mellifera]	Serine/threonine-protein kinase LATS1 n=11 Tax=Endopterygota RepID=F4WFL8_ACREC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS204545	2e-39	34.06%	281	1380	PREDICTED: similar to G protein-coupled receptor kinase 1 isoform 1 [Apis mellifera]	Putative uncharacterized protein n=1 Tax=Anopheles darlingi RepID=E3WV22_ANODA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS204858	6e-39	31.34%	1048	1722	PREDICTED: similar to Protein kinase 61C CG1210-PC, isoform C [Apis mellifera]	3-phosphoinositide-dependent protein kinase 1 n=5 Tax=Formicidae RepID=E2A088_CAMFO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205062	8e-39	43.78%	303	930	ribosomal protein S6 kinase [Bombyx mori]	P70S6K n=1 Tax=Bombyx mori RepID=E3VQ37_BOMMO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS201652	2e-37	41.12%	136	2028	myotonin-protein kinase [Culex quinquefasciatus]	Serine/threonine-protein kinase Genghis Khan n=5 Tax=Harpegnathos saltator RepID=E2BET6_HARSA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS213946	4e-36	29.29%	691	1677	serine/threonine protein kinase [Aedes aegypti]	Serine/threonine-protein kinase polo n=34 Tax=Coelomata RepID=POLO_DROME
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS206900	2e-35	29.97%	499	3111	GI13065 [Drosophila mojavensis]	Putative uncharacterized protein n=1 Tax=Pediculus humanus corporis RepID=E0W1B1_PEDHC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS207562	2e-35	35.15%	491	6363	serine/threonine protein kinase [Aedes aegypti]	GK12830 n=16 Tax=Eukaryota RepID=B4NJP8_DROWI
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205505	7e-35	32.55%	1048	2385	GJ20472 [Drosophila virilis]	Map/microtubule affinity-regulating kinase 2,4 n=4 Tax=Eukaryota RepID=Q17E44_AEDAE
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS209617	1e-34	28.99%	338	1008	PREDICTED: similar to Serine/threonine-protein kinase 6 (Aurora-family kinase 1) (Aurora/IPL1-related kinase 1) (Ipl1- and aurora-related kinase 1) (Aurora-A) (Serine/threonine-protein kinase Ayk1) [Apis mellifera]	Aurora kinase A n=82 Tax=Eukaryota RepID=AURKA_MOUSE
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS206060	6e-33	27.78%	198	2001	polo-like kinase 4 [Nasonia vitripennis]	Serine/threonine-protein kinase PLK4 n=3 Tax=Culicidae RepID=PLK4_AEDAE
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS213006	5e-32	28.90%	135	2553	GI11181 [Drosophila mojavensis]	Serine/threonine-protein kinase 36 n=7 Tax=Formicidae RepID=E1ZW80_CAMFO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS204091	1e-31	29.67%	437	4176	serine/threonine-protein kinase NIM1, putative [Pediculus humanus corporis]	Serine/threonine-protein kinase NIM1, putative n=1 Tax=Pediculus humanus corporis RepID=E0VPX8_PEDHC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS206646	2e-31	30.56%	158	3504	PREDICTED: similar to SNF1-like kinase 2 [Tribolium castaneum]	Putative uncharacterized protein GLEAN_07481 n=2 Tax=Tribolium castaneum RepID=D1ZZB2_TRICA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS211250	2e-31	36.15%	460	1590	cell cycle checkpoint kinase 2 [Bombyx mori]	Cell cycle checkpoint kinase 2 n=1 Tax=Bombyx mori RepID=Q5R1T9_BOMMO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS204480	6e-31	32.83%	589	1860	AGAP009034-PA [Anopheles gambiae str. PEST]	Calcium/calmodulin-dependent protein kinase type 1 (Camki) n=5 Tax=Endopterygota RepID=Q16JY5_AEDAE
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS204968	2e-30	30.30%	305	888	PREDICTED: similar to serine/threonine protein kinase [Nasonia vitripennis]	IplI-aurora-like kinase n=1 Tax=Tribolium castaneum RepID=D6X165_TRICA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS203093	1e-29	29.27%	60	2607	PREDICTED: similar to CG6114 CG6114-PA [Tribolium castaneum]	BR serine/threonine-protein kinase, putative n=5 Tax=Coelomata RepID=E0VSU4_PEDHC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205663	3e-28	29.89%	21	2055	PREDICTED: similar to CG14305-PA, isoform A [Apis mellifera]	Testis-specific serine/threonine-protein kinase 1 n=7 Tax=Neoptera RepID=F4X876_ACREC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS214074	2e-27	29.20%	941	1080	calcium/calmodulin-dependent protein kinase type 1 (camki) [Aedes aegypti]	GK13601 n=17 Tax=Coelomata RepID=B4NHM4_DROWI
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS211775	2e-27	31.38%	193	1035	cAMP-dependent protein kinase catalytic subunit, putative [Pediculus humanus corporis]	cAMP-dependent protein kinase catalytic subunit, putative n=13 Tax=Coelomata RepID=E0VRV9_PEDHC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205664	5e-27	33.97%	76	1089	cAMP-dependent protein kinase catalytic subunit, putative [Pediculus humanus corporis]	Testis-specific serine/threonine-protein kinase 1 n=7 Tax=Neoptera RepID=F4X876_ACREC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS212769	7e-27	33.86%	576	1407	AMP-activated protein kinase [Bombyx mori]	Putative uncharacterized protein n=1 Tax=Anopheles darlingi RepID=E3WLG8_ANODA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS212724	9e-27	30.33%	1136	1260	cAMP-dependent protein kinase catalytic subunit, putative [Pediculus humanus corporis]	UPI00021A7B83 related cluster n=3 Tax=unknown RepID=UPI00021A7B83
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS202920	4e-26	32.55%	264	1851	PREDICTED: similar to predicted protein [Tribolium castaneum]	UPI00021A40EC related cluster n=1 Tax=unknown RepID=UPI00021A40EC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS202287	1e-25	28.78%	371	1035	PREDICTED: similar to CG14305 CG14305-PA [Tribolium castaneum]	Testis-specific serine/threonine-protein kinase 1 n=16 Tax=Neoptera RepID=F4X1E3_ACREC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS203829	2e-25	37.50%	164	2295	PREDICTED: similar to greatwall CG7719-PA [Apis mellifera]	Microtubule-associated serine/threonine-protein kinase-like protein n=4 Tax=Formicidae RepID=F4X8C5_ACREC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS212846	1e-24	35.50%	342	885	PREDICTED: similar to protein kinase c, mu [Tribolium castaneum]	UPI000175860D related cluster n=1 Tax=unknown RepID=UPI000175860D
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS214090	1e-23	27.03%	1014	4512	PREDICTED: similar to myosin [Nasonia vitripennis]	Neither inactivation nor afterpotential protein C n=10 Tax=Formicidae RepID=F4WZ45_ACREC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS206674	2e-23	32.47%	377	1656	PREDICTED: similar to mushroom bodies tiny CG18582-PA [Tribolium castaneum]	Serine/threonine-protein kinase PAK mbt n=4 Tax=Formicidae RepID=E2C8F8_HARSA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS204301	5e-23	31.78%	619	1788	PREDICTED: similar to beta-PAK [Tribolium castaneum]	Serine/threonine-protein kinase PAK 1 n=46 Tax=Chordata RepID=PAK1_HUMAN
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS205758	5e-23	26.89%	258	879	predicted protein [Nematostella vectensis]	Serine/threonine-protein kinase Nek8 n=55 Tax=Euteleostomi RepID=NEK8_HUMAN
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS215862	1e-22	31.22%	620	1533	Ca2 /calmodulin-dependent protein kinase II [Bombyx mori]	UPI00020629E8 related cluster n=1 Tax=unknown RepID=UPI00020629E8
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS207801	2e-22	29.56%	748	2196	PREDICTED: similar to CG10967-PA [Nasonia vitripennis]	Serine/threonine-protein kinase ULK2 n=2 Tax=Formicidae RepID=E2B7G4_HARSA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS203416	5e-22	32.67%	729	1494	cAMP-dependent protein kinase catalytic subunit, putative [Pediculus humanus corporis]	cAMP-dependent protein kinase catalytic subunit, putative n=2 Tax=Pancrustacea RepID=E0VQ90_PEDHC
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS202974	6e-22	30.15%	1105	1044	conserved hypothetical protein [Culex quinquefasciatus]	MAP kinase-activated protein kinase 2 n=53 Tax=Metazoa RepID=MAPK2_DROME
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS206290	8e-22	32.95%	286	2331	cAMP-dependent protein kinase catalytic subunit, putative [Pediculus humanus corporis]	AGAP004117-PA n=16 Tax=Bilateria RepID=Q7PQK8_ANOGA
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS209579	1e-21	30.08%	648	1500	GI14753 [Drosophila mojavensis]	Dapk n=1 Tax=Bombyx mori RepID=E9JEH2_BOMMO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS216084	2e-21	30.99%	1119	4080	PREDICTED: similar to AGAP006340-PC [Tribolium castaneum]	Serine/threonine-protein kinase mig-15 n=10 Tax=Formicidae RepID=E1ZV73_CAMFO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS200659	2e-21	29.47%	1006	5100	PREDICTED: similar to STE20-like kinase (yeast) [Tribolium castaneum]	STE20-like serine/threonine-protein kinase n=2 Tax=Formicidae RepID=E2AAC1_CAMFO
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS210615	4e-21	29.27%	765	1620	serine-threonine kinase-like protein [Bombyx mori]	Serine/threonine-protein kinase 3 n=117 Tax=Eumetazoa RepID=STK3_HUMAN
XP_0613791151LOC116771390organismDanausplexippusGeneID116771390isoformX1	DPOGS214288	9e-21	27.94%	865	2391	PREDICTED: similar to GA18707-PA [Tribolium castaneum]	Serine/threonine-protein kinase MST4, putative n=119 Tax=Eukaryota RepID=E0VBU1_PEDHC
